"Entry" "Name" "Uniprot_id"
4510 "Focal adhesion" "P42336"
4261 "Adrenergic signaling in cardiomyocytes" "P42336"
5222 "Small cell lung cancer" "P42336"
4012 "ErbB signaling pathway" "P42336"
4150 "mTOR signaling pathway" "P42336"
5205 "Proteoglycans in cancer" "P42336"
4725 "Cholinergic synapse" "P42336"
5223 "Non-small cell lung cancer" "P42336"
4810 "Regulation of actin cytoskeleton" "P42336"
5161 "Hepatitis B" "P42336"
4630 "Jak-STAT signaling pathway" "P42336"
4722 "Neurotrophin signaling pathway" "P42336"
5215 "Prostate cancer" "P42336"
5203 "Viral carcinogenesis" "P42336"
5142 "Chagas disease (American trypanosomiasis)" "P42336"
5213 "Endometrial cancer" "P42336"
5221 "Acute myeloid leukemia" "P42336"
5164 "Influenza A" "P42336"
4664 "Fc epsilon RI signaling pathway" "P42336"
4917 "Prolactin signaling pathway" "P42336"
4973 "Carbohydrate digestion and absorption" "P42336"
4666 "Fc gamma R-mediated phagocytosis" "P42336"
4620 "Toll-like receptor signaling pathway" "P42336"
4914 "Progesterone-mediated oocyte maturation" "P42336"
5214 "Glioma" "P42336"
4066 "HIF-1 signaling pathway" "P42336"
562 "Inositol phosphate metabolism" "P42336"
4670 "Leukocyte transendothelial migration" "P42336"
4068 "FoxO signaling pathway" "P42336"
4750 "Inflammatory mediator regulation of TRP channels" "P42336"
4930 "Type II diabetes mellitus" "P42336"
4919 "Thyroid hormone signaling pathway" "P42336"
4668 "TNF signaling pathway" "P42336"
4915 "Estrogen signaling pathway" "P42336"
5200 "Pathways in cancer" "P42336"
5169 "Epstein-Barr virus infection" "P42336"
5211 "Renal cell carcinoma" "P42336"
4380 "Osteoclast differentiation" "P42336"
4070 "Phosphatidylinositol signaling system" "P42336"
4210 "Apoptosis" "P42336"
3022 "Basal transcription factors" "Q16514"
4976 "Bile secretion" "P19634"
5205 "Proteoglycans in cancer" "P19634"
4971 "Gastric acid secretion" "P19634"
4261 "Adrenergic signaling in cardiomyocytes" "P19634"
4970 "Salivary secretion" "P19634"
4260 "Cardiac muscle contraction" "P19634"
4919 "Thyroid hormone signaling pathway" "P19634"
4972 "Pancreatic secretion" "P19634"
4810 "Regulation of actin cytoskeleton" "P19634"
564 "Glycerophospholipid metabolism" "P04180"
4514 "Cell adhesion molecules (CAMs)" "P22223"
100 "Steroid biosynthesis" "O75845"
1100 "Metabolic pathways" "O75845"
500 "Starch and sucrose metabolism" "O43280"
1100 "Metabolic pathways" "O43280"
4630 "Jak-STAT signaling pathway" "P22681"
4120 "Ubiquitin mediated proteolysis" "P22681"
5100 "Bacterial invasion of epithelial cells" "P22681"
4144 "Endocytosis" "P22681"
5220 "Chronic myeloid leukemia" "P22681"
4910 "Insulin signaling pathway" "P22681"
5200 "Pathways in cancer" "P22681"
5205 "Proteoglycans in cancer" "P22681"
4012 "ErbB signaling pathway" "P22681"
4660 "T cell receptor signaling pathway" "P22681"
5205 "Proteoglycans in cancer" "P35052"
4520 "Adherens junction" "O94887"
4015 "Rap1 signaling pathway" "O94887"
4725 "Cholinergic synapse" "Q9GZV3"
4360 "Axon guidance" "Q8N5V2"
561 "Glycerolipid metabolism" "Q16760"
4070 "Phosphatidylinositol signaling system" "Q16760"
1100 "Metabolic pathways" "Q16760"
564 "Glycerophospholipid metabolism" "Q16760"
4141 "Protein processing in endoplasmic reticulum" "Q8IXB1"
5130 "Pathogenic Escherichia coli infection" "P04350"
4145 "Phagosome" "P04350"
4540 "Gap junction" "P04350"
5169 "Epstein-Barr virus infection" "P06734"
4640 "Hematopoietic cell lineage" "P06734"
4142 "Lysosome" "Q9GZU1"
230 "Purine metabolism" "Q16854"
1100 "Metabolic pathways" "Q16854"
5034 "Alcoholism" "O14929"
5031 "Amphetamine addiction" "P15336"
4915 "Estrogen signaling pathway" "P15336"
4261 "Adrenergic signaling in cardiomyocytes" "P15336"
4918 "Thyroid hormone synthesis" "P15336"
5166 "HTLV-I infection" "P15336"
4151 "PI3K-Akt signaling pathway" "P15336"
5034 "Alcoholism" "P15336"
4911 "Insulin secretion" "P15336"
5169 "Epstein-Barr virus infection" "P15336"
5161 "Hepatitis B" "P15336"
4010 "MAPK signaling pathway" "P15336"
5030 "Cocaine addiction" "P15336"
4728 "Dopaminergic synapse" "P15336"
5164 "Influenza A" "P15336"
5203 "Viral carcinogenesis" "P15336"
4668 "TNF signaling pathway" "P15336"
5200 "Pathways in cancer" "Q13191"
4012 "ErbB signaling pathway" "Q13191"
5162 "Measles" "Q13191"
4120 "Ubiquitin mediated proteolysis" "Q13191"
4144 "Endocytosis" "Q13191"
5205 "Proteoglycans in cancer" "Q13191"
4910 "Insulin signaling pathway" "Q13191"
4630 "Jak-STAT signaling pathway" "Q13191"
5100 "Bacterial invasion of epithelial cells" "Q13191"
4660 "T cell receptor signaling pathway" "Q13191"
5220 "Chronic myeloid leukemia" "Q13191"
5145 "Toxoplasmosis" "Q13753"
5200 "Pathways in cancer" "Q13753"
4512 "ECM-receptor interaction" "Q13753"
5146 "Amoebiasis" "Q13753"
4151 "PI3K-Akt signaling pathway" "Q13753"
5222 "Small cell lung cancer" "Q13753"
4510 "Focal adhesion" "Q13753"
3030 "DNA replication" "Q14566"
4110 "Cell cycle" "Q14566"
5202 "Transcriptional misregulation in cancer" "O60583"
970 "Aminoacyl-tRNA biosynthesis" "P14868"
52 "Galactose metabolism" "P09848"
4973 "Carbohydrate digestion and absorption" "P09848"
1100 "Metabolic pathways" "P09848"
565 "Ether lipid metabolism" "O00116"
1100 "Metabolic pathways" "O00116"
4146 "Peroxisome" "O00116"
4110 "Cell cycle" "O43929"
1100 "Metabolic pathways" "Q16719"
380 "Tryptophan metabolism" "Q16719"
860 "Porphyrin and chlorophyll metabolism" "P36551"
1100 "Metabolic pathways" "P36551"
1100 "Metabolic pathways" "Q06203"
230 "Purine metabolism" "Q06203"
250 "Alanine, aspartate and glutamate metabolism" "Q06203"
140 "Steroid hormone biosynthesis" "Q9H8P0"
5320 "Autoimmune thyroid disease" "P33681"
5330 "Allograft rejection" "P33681"
5322 "Systemic lupus erythematosus" "P33681"
4940 "Type I diabetes mellitus" "P33681"
5416 "Viral myocarditis" "P33681"
4620 "Toll-like receptor signaling pathway" "P33681"
4514 "Cell adhesion molecules (CAMs)" "P33681"
5332 "Graft-versus-host disease" "P33681"
4672 "Intestinal immune network for IgA production" "P33681"
5323 "Rheumatoid arthritis" "P33681"
514 "Other types of O-glycan biosynthesis" "O43529"
5321 "Inflammatory bowel disease (IBD)" "O95256"
4060 "Cytokine-cytokine receptor interaction" "O95256"
5014 "Amyotrophic lateral sclerosis (ALS)" "Q96Q42"
3008 "Ribosome biogenesis in eukaryotes" "Q9Y2X3"
4670 "Leukocyte transendothelial migration" "P42681"
4080 "Neuroactive ligand-receptor interaction" "P48169"
5033 "Nicotine addiction" "P48169"
4723 "Retrograde endocannabinoid signaling" "P48169"
5032 "Morphine addiction" "P48169"
4727 "GABAergic synapse" "P48169"
4110 "Cell cycle" "P62258"
4390 "Hippo signaling pathway" "P62258"
4722 "Neurotrophin signaling pathway" "P62258"
4151 "PI3K-Akt signaling pathway" "P62258"
5203 "Viral carcinogenesis" "P62258"
5169 "Epstein-Barr virus infection" "P62258"
4114 "Oocyte meiosis" "P62258"
4120 "Ubiquitin mediated proteolysis" "Q15034"
534 "Glycosaminoglycan biosynthesis - heparan sulfate / heparin" "Q9H3R1"
1100 "Metabolic pathways" "Q9H3R1"
4070 "Phosphatidylinositol signaling system" "Q9Y2I7"
4145 "Phagosome" "Q9Y2I7"
4810 "Regulation of actin cytoskeleton" "Q9Y2I7"
562 "Inositol phosphate metabolism" "Q9Y2I7"
1100 "Metabolic pathways" "P14410"
4973 "Carbohydrate digestion and absorption" "P14410"
52 "Galactose metabolism" "P14410"
500 "Starch and sucrose metabolism" "P14410"
4540 "Gap junction" "Q13237"
4970 "Salivary secretion" "Q13237"
4730 "Long-term depression" "Q13237"
4740 "Olfactory transduction" "Q13237"
4713 "Circadian entrainment" "Q13237"
4120 "Ubiquitin mediated proteolysis" "Q13618"
4720 "Long-term potentiation" "P42262"
5014 "Amyotrophic lateral sclerosis (ALS)" "P42262"
5030 "Cocaine addiction" "P42262"
4728 "Dopaminergic synapse" "P42262"
5033 "Nicotine addiction" "P42262"
4080 "Neuroactive ligand-receptor interaction" "P42262"
4723 "Retrograde endocannabinoid signaling" "P42262"
4730 "Long-term depression" "P42262"
5031 "Amphetamine addiction" "P42262"
4724 "Glutamatergic synapse" "P42262"
4713 "Circadian entrainment" "P42262"
4080 "Neuroactive ligand-receptor interaction" "P48167"
4010 "MAPK signaling pathway" "Q9Y4G8"
4015 "Rap1 signaling pathway" "Q9Y4G8"
4060 "Cytokine-cytokine receptor interaction" "Q9HBE4"
4630 "Jak-STAT signaling pathway" "Q9HBE4"
5321 "Inflammatory bowel disease (IBD)" "Q9HBE4"
5200 "Pathways in cancer" "P09038"
4810 "Regulation of actin cytoskeleton" "P09038"
4014 "Ras signaling pathway" "P09038"
4151 "PI3K-Akt signaling pathway" "P09038"
4015 "Rap1 signaling pathway" "P09038"
4010 "MAPK signaling pathway" "P09038"
5205 "Proteoglycans in cancer" "P09038"
5218 "Melanoma" "P09038"
5016 "Huntington's disease" "Q9NWB7"
4120 "Ubiquitin mediated proteolysis" "Q16763"
5214 "Glioma" "P98077"
4722 "Neurotrophin signaling pathway" "P98077"
5034 "Alcoholism" "P98077"
4915 "Estrogen signaling pathway" "P98077"
4014 "Ras signaling pathway" "P98077"
4012 "ErbB signaling pathway" "P98077"
4917 "Prolactin signaling pathway" "P98077"
4910 "Insulin signaling pathway" "P98077"
4510 "Focal adhesion" "P98077"
5100 "Bacterial invasion of epithelial cells" "P98077"
4370 "VEGF signaling pathway" "P98077"
5220 "Chronic myeloid leukemia" "P98077"
4062 "Chemokine signaling pathway" "P98077"
4650 "Natural killer cell mediated cytotoxicity" "P98077"
4630 "Jak-STAT signaling pathway" "P20809"
4640 "Hematopoietic cell lineage" "P20809"
4060 "Cytokine-cytokine receptor interaction" "P20809"
5323 "Rheumatoid arthritis" "P20809"
4060 "Cytokine-cytokine receptor interaction" "O00238"
4350 "TGF-beta signaling pathway" "O00238"
4390 "Hippo signaling pathway" "O00238"
511 "Other glycan degradation" "P20933"
4142 "Lysosome" "P20933"
3410 "Base excision repair" "Q8TAT5"
5203 "Viral carcinogenesis" "P56524"
5169 "Epstein-Barr virus infection" "P56524"
5034 "Alcoholism" "P56524"
5206 "MicroRNAs in cancer" "P56524"
860 "Porphyrin and chlorophyll metabolism" "P00450"
5217 "Basal cell carcinoma" "P41221"
4916 "Melanogenesis" "P41221"
5200 "Pathways in cancer" "P41221"
5205 "Proteoglycans in cancer" "P41221"
4310 "Wnt signaling pathway" "P41221"
4390 "Hippo signaling pathway" "P41221"
5166 "HTLV-I infection" "P41221"
4340 "Hedgehog signaling pathway" "P41221"
4080 "Neuroactive ligand-receptor interaction" "P10827"
4919 "Thyroid hormone signaling pathway" "P10827"
4514 "Cell adhesion molecules (CAMs)" "P78357"
3050 "Proteasome" "O43242"
5169 "Epstein-Barr virus infection" "O43242"
3015 "mRNA surveillance pathway" "O15234"
3013 "RNA transport" "O15234"
4721 "Synaptic vesicle cycle" "Q93050"
4142 "Lysosome" "Q93050"
5323 "Rheumatoid arthritis" "Q93050"
5110 "Vibrio cholerae infection" "Q93050"
5152 "Tuberculosis" "Q93050"
4966 "Collecting duct acid secretion" "Q93050"
1100 "Metabolic pathways" "Q93050"
4145 "Phagosome" "Q93050"
5120 "Epithelial cell signaling in Helicobacter pylori infection" "Q93050"
190 "Oxidative phosphorylation" "Q93050"
5162 "Measles" "P40763"
5221 "Acute myeloid leukemia" "P40763"
4917 "Prolactin signaling pathway" "P40763"
5161 "Hepatitis B" "P40763"
5169 "Epstein-Barr virus infection" "P40763"
4920 "Adipocytokine signaling pathway" "P40763"
5212 "Pancreatic cancer" "P40763"
4068 "FoxO signaling pathway" "P40763"
5160 "Hepatitis C" "P40763"
5206 "MicroRNAs in cancer" "P40763"
5200 "Pathways in cancer" "P40763"
4066 "HIF-1 signaling pathway" "P40763"
5321 "Inflammatory bowel disease (IBD)" "P40763"
5145 "Toxoplasmosis" "P40763"
5203 "Viral carcinogenesis" "P40763"
4630 "Jak-STAT signaling pathway" "P40763"
4062 "Chemokine signaling pathway" "P40763"
5205 "Proteoglycans in cancer" "P40763"
1100 "Metabolic pathways" "Q13423"
760 "Nicotinate and nicotinamide metabolism" "Q13423"
4014 "Ras signaling pathway" "O15520"
5218 "Melanoma" "O15520"
5200 "Pathways in cancer" "O15520"
4810 "Regulation of actin cytoskeleton" "O15520"
4015 "Rap1 signaling pathway" "O15520"
4151 "PI3K-Akt signaling pathway" "O15520"
4010 "MAPK signaling pathway" "O15520"
5205 "Proteoglycans in cancer" "O15520"
5200 "Pathways in cancer" "Q03112"
5220 "Chronic myeloid leukemia" "Q03112"
4010 "MAPK signaling pathway" "Q03112"
4610 "Complement and coagulation cascades" "P03952"
1100 "Metabolic pathways" "P27708"
250 "Alanine, aspartate and glutamate metabolism" "P27708"
240 "Pyrimidine metabolism" "P27708"
4920 "Adipocytokine signaling pathway" "P01189"
4916 "Melanogenesis" "P01189"
1100 "Metabolic pathways" "Q9Y6K1"
5206 "MicroRNAs in cancer" "Q9Y6K1"
270 "Cysteine and methionine metabolism" "Q9Y6K1"
4380 "Osteoclast differentiation" "P15408"
5206 "MicroRNAs in cancer" "Q9H3D4"
4530 "Tight junction" "Q9Y5I7"
4670 "Leukocyte transendothelial migration" "Q9Y5I7"
4514 "Cell adhesion molecules (CAMs)" "Q9Y5I7"
5160 "Hepatitis C" "Q9Y5I7"
4810 "Regulation of actin cytoskeleton" "Q13797"
4151 "PI3K-Akt signaling pathway" "Q13797"
5410 "Hypertrophic cardiomyopathy (HCM)" "Q13797"
4512 "ECM-receptor interaction" "Q13797"
5414 "Dilated cardiomyopathy" "Q13797"
5412 "Arrhythmogenic right ventricular cardiomyopathy (ARVC)" "Q13797"
4514 "Cell adhesion molecules (CAMs)" "Q13797"
4510 "Focal adhesion" "Q13797"
4911 "Insulin secretion" "Q9H2S1"
4976 "Bile secretion" "Q9H2S1"
4726 "Serotonergic synapse" "Q9H2S1"
5145 "Toxoplasmosis" "P29597"
4380 "Osteoclast differentiation" "P29597"
5169 "Epstein-Barr virus infection" "P29597"
4630 "Jak-STAT signaling pathway" "P29597"
5162 "Measles" "P29597"
5164 "Influenza A" "P29597"
5160 "Hepatitis C" "P29597"
5168 "Herpes simplex infection" "P29597"
5202 "Transcriptional misregulation in cancer" "P12980"
4151 "PI3K-Akt signaling pathway" "P25940"
5146 "Amoebiasis" "P25940"
4512 "ECM-receptor interaction" "P25940"
4510 "Focal adhesion" "P25940"
4974 "Protein digestion and absorption" "P25940"
4064 "NF-kappa B signaling pathway" "P05362"
4668 "TNF signaling pathway" "P05362"
4650 "Natural killer cell mediated cytotoxicity" "P05362"
5166 "HTLV-I infection" "P05362"
5169 "Epstein-Barr virus infection" "P05362"
5144 "Malaria" "P05362"
4514 "Cell adhesion molecules (CAMs)" "P05362"
5323 "Rheumatoid arthritis" "P05362"
5143 "African trypanosomiasis" "P05362"
5416 "Viral myocarditis" "P05362"
5164 "Influenza A" "P05362"
5150 "Staphylococcus aureus infection" "P05362"
4670 "Leukocyte transendothelial migration" "P05362"
4070 "Phosphatidylinositol signaling system" "Q8TCG2"
1100 "Metabolic pathways" "Q8TCG2"
562 "Inositol phosphate metabolism" "Q8TCG2"
5016 "Huntington's disease" "Q9UBK2"
4910 "Insulin signaling pathway" "Q9UBK2"
4920 "Adipocytokine signaling pathway" "Q9UBK2"
4610 "Complement and coagulation cascades" "P00488"
3013 "RNA transport" "Q7Z3B4"
5100 "Bacterial invasion of epithelial cells" "Q9NVA2"
4142 "Lysosome" "Q14108"
531 "Glycosaminoglycan degradation" "P15848"
4142 "Lysosome" "P15848"
1100 "Metabolic pathways" "P15848"
230 "Purine metabolism" "O95263"
5032 "Morphine addiction" "O95263"
4966 "Collecting duct acid secretion" "Q9Y666"
1100 "Metabolic pathways" "P31040"
5010 "Alzheimer's disease" "P31040"
1200 "Carbon metabolism" "P31040"
190 "Oxidative phosphorylation" "P31040"
4932 "Non-alcoholic fatty liver disease (NAFLD)" "P31040"
5012 "Parkinson's disease" "P31040"
5016 "Huntington's disease" "P31040"
20 "Citrate cycle (TCA cycle)" "P31040"
4978 "Mineral absorption" "P48764"
4976 "Bile secretion" "P48764"
4974 "Protein digestion and absorption" "P48764"
4964 "Proximal tubule bicarbonate reclamation" "P48764"
3018 "RNA degradation" "Q8IZH2"
3008 "Ribosome biogenesis in eukaryotes" "Q8IZH2"
4062 "Chemokine signaling pathway" "Q8WTQ7"
4744 "Phototransduction" "Q8WTQ7"
4144 "Endocytosis" "Q8WTQ7"
510 "N-Glycan biosynthesis" "Q9UM21"
1100 "Metabolic pathways" "Q9UM21"
4014 "Ras signaling pathway" "P43403"
4064 "NF-kappa B signaling pathway" "P43403"
4660 "T cell receptor signaling pathway" "P43403"
5340 "Primary immunodeficiency" "P43403"
4650 "Natural killer cell mediated cytotoxicity" "P43403"
4728 "Dopaminergic synapse" "Q06190"
3015 "mRNA surveillance pathway" "Q06190"
4151 "PI3K-Akt signaling pathway" "Q06190"
4261 "Adrenergic signaling in cardiomyocytes" "Q06190"
3010 "Ribosome" "P09001"
1100 "Metabolic pathways" "Q86SF2"
512 "Mucin type O-Glycan biosynthesis" "Q86SF2"
1100 "Metabolic pathways" "Q8N0V5"
601 "Glycosphingolipid biosynthesis - lacto and neolacto series" "Q8N0V5"
760 "Nicotinate and nicotinamide metabolism" "Q10588"
4972 "Pancreatic secretion" "Q10588"
4970 "Salivary secretion" "Q10588"
4020 "Calcium signaling pathway" "Q10588"
1100 "Metabolic pathways" "Q10588"
5169 "Epstein-Barr virus infection" "Q10588"
4070 "Phosphatidylinositol signaling system" "P49619"
561 "Glycerolipid metabolism" "P49619"
564 "Glycerophospholipid metabolism" "P49619"
1100 "Metabolic pathways" "P49619"
4610 "Complement and coagulation cascades" "P01042"
4010 "MAPK signaling pathway" "O43283"
4141 "Protein processing in endoplasmic reticulum" "Q9UBS4"
4120 "Ubiquitin mediated proteolysis" "Q13216"
3420 "Nucleotide excision repair" "Q13216"
4141 "Protein processing in endoplasmic reticulum" "Q9UNL2"
1100 "Metabolic pathways" "Q99685"
561 "Glycerolipid metabolism" "Q99685"
4723 "Retrograde endocannabinoid signaling" "Q99685"
4110 "Cell cycle" "P49736"
3030 "DNA replication" "P49736"
5146 "Amoebiasis" "P51149"
5132 "Salmonella infection" "P51149"
4145 "Phagosome" "P51149"
5152 "Tuberculosis" "P51149"
4144 "Endocytosis" "P51149"
5202 "Transcriptional misregulation in cancer" "Q9H4A6"
4514 "Cell adhesion molecules (CAMs)" "P13611"
4010 "MAPK signaling pathway" "O14827"
4014 "Ras signaling pathway" "O14827"
5200 "Pathways in cancer" "P20585"
3430 "Mismatch repair" "P20585"
5210 "Colorectal cancer" "P20585"
5131 "Shigellosis" "Q9UKB1"
4310 "Wnt signaling pathway" "Q9UKB1"
4390 "Hippo signaling pathway" "Q9UKB1"
4340 "Hedgehog signaling pathway" "Q9UKB1"
4114 "Oocyte meiosis" "Q9UKB1"
4120 "Ubiquitin mediated proteolysis" "Q9UKB1"
4710 "Circadian rhythm" "Q9UKB1"
3013 "RNA transport" "Q96J01"
3040 "Spliceosome" "Q96J01"
3010 "Ribosome" "Q9UNX3"
970 "Aminoacyl-tRNA biosynthesis" "P26639"
4724 "Glutamatergic synapse" "P43003"
4512 "ECM-receptor interaction" "P24821"
5206 "MicroRNAs in cancer" "P24821"
4510 "Focal adhesion" "P24821"
4151 "PI3K-Akt signaling pathway" "P24821"
4614 "Renin-angiotensin system" "Q07075"
4210 "Apoptosis" "P55212"
5200 "Pathways in cancer" "Q9UJU2"
5210 "Colorectal cancer" "Q9UJU2"
4390 "Hippo signaling pathway" "Q9UJU2"
5221 "Acute myeloid leukemia" "Q9UJU2"
4310 "Wnt signaling pathway" "Q9UJU2"
5412 "Arrhythmogenic right ventricular cardiomyopathy (ARVC)" "Q9UJU2"
4916 "Melanogenesis" "Q9UJU2"
5215 "Prostate cancer" "Q9UJU2"
5217 "Basal cell carcinoma" "Q9UJU2"
4520 "Adherens junction" "Q9UJU2"
5213 "Endometrial cancer" "Q9UJU2"
5216 "Thyroid cancer" "Q9UJU2"
